2.24	35	139	130	11.5	bingham	Hamilton J ( at p 660 ) echoed the passage quoted from the judgment of the Lord Chief Justice .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.24	35	140	131	11.5	bingham	"Bankes J ( at pp 663 - 664 ) supported a broad approach to the expression "" fit and proper person "" ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.24	35	141	132	11.5	bingham	But he added ( at p 665 ) :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	141	133	11.5	bingham	""" In expressing the above views I desire to guard myself against being understood to say that an inquiry into the terms on which an applicant intends to carry on his business , either as between himself and the landlord or as between himself and the public , can never be material ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	142	134	11.5	bingham	"It may be that the circumstances are such that the only legitimate inference from a consideration of those terms is that the applicant cannot carry on his trade without infringing the law , and if the only legitimate conclusion from the terms arranged between the landlord and the tenant is that in any ordinary business it would be impossible for the applicant to carry on his trade either without permitting drunkenness , or permitting gaming , or watering his beer , or some such infringement of the law , then I think the justices might legitimately come to the conclusion that such a man in such a position was not a fit and proper person to hold a licence "" ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	143	135	11.5	bingham	12 .	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	144	136	11.5	bingham	Mellor v Lydiate [ 1914 ] 3 KB 1141 was largely concerned with determining the responsibility , as between employer and employee , for obtaining a licence in order to comply with the liquor licensing law .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.24	35	145	137	11.5	bingham	At p 1153 Lord Reading CJ , however , observed :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	145	138	11.5	bingham	""" The justices ' licence is not required for revenue purposes , it is required for the protection and preservation of public morals , and for the prevention of offences which are subversive of good order and the public safety : Ritchie v Smith ( 1848 ) 6 CB 462 , 474 ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.24	35	146	139	11.5	bingham	"The object of the statutory requirement is to make the person who conducts and manages the business there transacted responsible to the licensing justices for its proper and orderly conduct and management in accordance with the requirements of the statute and of the licensing justices acting in pursuance thereof . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	147	140	11.5	bingham	At p 1160 Lush J , referring to section 65 of the 1910 Act , which made it an offence to sell intoxicating liquor without a licence , said :	BACKGROUND	NONE	NONE	NONE	NONE	1	1	0	0	0	1
2.24	35	147	141	11.5	bingham	""" The section , which is one of a group of sections dealing with the conduct of licensed premises , has nothing to do with defining contractual rights or contractual obligations ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	148	142	11.5	bingham	"It was for the purpose of securing the proper management of the business of selling intoxicating liquor on licensed premises that the enactment was passed . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	149	143	11.5	bingham	Both these dicta , as was rightly pointed out , were obiter ; but they do not lack persuasive value .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	151	144	13	bingham	The licensing justices who made the first instance decision in R v Holborn Licensing Justices , Ex p Stratford Catering Company Ltd ( 1926 ) 90 JP 159 made it a general ( although flexible ) rule to require the contracts of residential managers of public houses to provide for a minimum three month period of notice .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.24	35	152	145	13	bingham	The particular applicant to whom a transfer of a licence was sought was employed under a contract providing for notice of only four weeks .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	153	146	13	bingham	His application was accordingly refused .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	154	147	13	bingham	On appeal the justices ' decision was upheld .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	155	148	13	bingham	It was considered prejudicial to recruitment of good candidates to afford so little security of employment , and the shortness of the notice was taken to indicate a lack of confidence by his employers in this applicant , who had had several changes of employment within a short time .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	156	149	13	bingham	The terms of his employment were held to be such as to render him indifferent whether he conducted the premises properly or not .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	157	150	13	bingham	"In a public house which , for local reasons , was "" difficult "" and required "" careful management "" , the justices were held to be entitled to regard the applicant as not meeting the statutory test of fitness and propriety ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	158	151	13	bingham	The decision was directed to the way in which the applicant would run the business if a licence were granted .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	160	152	14	bingham	In R v Preston Crown Court Ex p Cooper ( unreported ) Queen 's Bench Divisional Court , Mann L J and Rose J , 22 November 1989 , the application for a licence was made by one Cooper .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.24	35	161	153	14	bingham	The lessee of the premises in question was a company which would effectively control the premises in which it would be the applicant 's duty to observe the licensing laws .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	162	154	14	bingham	From the note of reasons given by the crown court , it is plain why the applicant 's challenge to the dismissal of his application by the justices was dismissed :	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	162	155	14.5	bingham	""" We are concerned that members of the Mason family will be involved in the running of the premises ."	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	163	156	14.5	bingham	Members of the family have flouted the law in relation to mock auctions and there have been a number of prosecutions in Blackpool .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	164	157	14.5	bingham	These matters were taken into account before the justices .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	165	158	14.5	bingham	There has now been a change in between the hearing before the magistrates and that , in the main , we find is only a cosmetic exercise .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	166	159	14.5	bingham	It is a change relating only to where the money was coming from - we find that these changes have been made only for the purposes of these proceedings ( i.e. the appeal ) .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	167	160	14.5	bingham	We find that this application has behind it a family firm which we do not accept is law abiding and of the integrity required for this sort of venture .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	168	161	14.5	bingham	"Whatever has been done between the decision of the magistrates and our decision is what we call ' a paper exercise ' . """	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	169	162	14.5	bingham	Thus the application for judicial review of the crown court 's decision was refused because , in the view of the divisional court , the applicant was a stooge acting on behalf of people who would be involved in running the premises , who lacked integrity , who were not law-abiding and who ( as the divisional court also pointed out ) lacked experience in the licensing trade .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.24	35	171	163	15	bingham	Reference was made in the Chief Constable 's written case , although not in oral argument , to R v London County Council , Ex p London and Provincial Electric Theatres Ltd [ 1915 ] 2 KB 466 .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	1	1	0
2.24	35	172	164	15	bingham	In that case the council had refused music and cinematograph licences to a company on the ground that a large majority of its shares were held by alien enemies , namely persons resident in Germany .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	173	165	15	bingham	The refusal was upheld by a divisional court of the King 's Bench and also by the Court of Appeal , both courts finding it possible to accept that the shareholders resident in Germany might use licences to influence the minds of the young and injure the interests of this country .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.24	35	174	166	15	bingham	It was not spelled out how they would achieve this ambitious result , and the finding may owe something to the hostilities prevailing at the time of the decisions .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	175	167	15	bingham	Three German directors had been removed on the outbreak of war , and there remained only three English directors .	BACKGROUND	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	176	168	15	bingham	It is , however , plain that the ground of objection related directly to the function which the company was seeking permission to perform .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	N/A	N/A	15.5	bingham	Discussion	<sub-heading>	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	178	169	16	bingham	On behalf of the Chief Constable Lord Carlile advanced a series of well-considered propositions designed to show that the justices were entitled to look beyond the probity of the individual applicant ; that the beneficial ownership of the business conducted on the licensed premises could be relevant ; that the justices were entitled to refuse a licence where the business was carried on for the benefit of someone who would not himself be granted a licence ; that the justices were entitled to follow a policy provided that they considered each individual case on its merits ; that the justices had been entitled to ask to be informed of the identity of the ultimate beneficial owners of RBNB ; that the responsibility of assessing any information given and of drawing any appropriate inference from the denial of such information was that of the justices ; and that the justices could properly regard the refusal of such information in the context of all the evidence as showing that the applicant had failed to discharge the burden of showing that he was a fit and proper person to hold a licence .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	179	170	16	bingham	Counsel reminded the House that it , like the Court of Appeal and Newman J , were entitled to exercise only a power of review , not the primary decision-making function which belonged to the justices and the crown court .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	1	0	0	1
2.24	35	181	171	17	bingham	With much of this submission one may , in general terms , agree , but it diverts attention from the simple and specific question which , before the justices and the crown court , had to be asked and answered : was Mr Kehoe a fit and proper person to be the licensee of the Weavers Hotel ?	FRAMING	4	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	182	172	17	bingham	The factual findings already recited already make it plain that he was , personally and professionally , a fit and proper person .	PROCEEDINGS	12	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	183	173	17	bingham	In other words , he could be relied on to run the licensed premises in a competent and law-abiding manner , in accordance with the conditions of any licence granted .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	184	174	17	bingham	Mr Kehoe was not of course a free agent : he was answerable to his area manager Mr Mackin .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	185	175	17	bingham	But Mr Mackin also was in every way a fit and proper person .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	186	176	17	bingham	Mr Kehoe was also answerable to Mr Walsh , his managing director , but Mr Walsh also was in every way fit and proper .	PROCEEDINGS	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	187	177	17	bingham	These findings preclude any inference that Mr Kehoe was a mere stooge or that Mr Mackin or Mr Walsh would suborn or pressure him to act unlawfully or improperly or that they would give effect to instructions , if such were received , to do so .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	188	178	17	bingham	There was nothing to suggest that the ultimate beneficial owners of the employing company interfered in the running of any of the public houses owned by the company ; the only finding suggested that they did not .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	189	179	17	bingham	Whoever these ultimate owners may be , a respectable bank was evidently willing to advance them what one may assume to have been a significant sum of money .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	190	180	17	bingham	It is not easy to see how they could exert pressure on Mr Kehoe to act improperly in his running of the licensed premises without disclosing their identity , the very thing they have gone to such lengths to avoid .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	192	181	18	bingham	The adamant refusal of the beneficial owners to reveal their identity , to the point of preferring that a number of public houses should close rather than they should made disclosure , naturally invites speculation what their motives may be .	FRAMING	13	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	193	182	18	bingham	But such speculation is relevant only if and to the extent that it throws doubt on Mr Kehoe 's ability to perform his duties as a licensee .	FRAMING	14	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	194	183	18	bingham	It may , for example , be that the ultimate beneficial owners are seeking to avoid tax , or to launder money earned through criminal activity .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	195	184	18	bingham	But tax evasion and money laundering are not evils engendered by the sale of intoxicating liquor .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	196	185	18	bingham	It is no part of the licensing justices ' function to enforce fiscal or money-laundering legislation , and such activities ( even if there were any evidence of them ) would be irrelevant save to the extent that they threw doubt on the integrity of a proposed licensee or his ability to perform his duties as such in a lawful and proper manner .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	198	186	19	bingham	In the result , I agree with the decision of the Court of Appeal , although for somewhat different reasons .	DISPOSAL	NONE	NONE	NONE	NONE	0	0	1	0	0	0
2.24	35	199	187	19	bingham	That court ( [ 2001 ] 1 WLR 2239 , 2250 - 2251 , para 43 ) , agreeing with Newman J , considered that the crown court had erred in failing to carry out a balancing exercise .	PROCEEDINGS	3	NONE	NONE	NONE	0	0	0	0	1	1
2.24	35	200	188	19	bingham	I do not for my part think that the task of the crown court involved a balancing exercise .	FRAMING	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	201	189	19	bingham	It involved asking the question posed in paragraph 17 above and answering it by an exercise of judgment in the light of all the evidence .	FRAMING	15	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	202	190	19	bingham	Had it approached the case in this way there was only one answer the crown court could rationally have given : that Mr Kehoe was a fit and proper person to be the licensee of the Weavers Hotel .	DISPOSAL	16	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	203	191	19	bingham	In giving the answer it did , adverse to Mr Kehoe , the crown court took account of considerations irrelevant to its decision .	DISPOSAL	17	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	204	192	19	bingham	I would accordingly dismiss the Chief Constable 's appeal with costs .	DISPOSAL	3	NONE	3	NONE	0	0	0	0	0	0
2.24	35	206	193	19.5	mustill	LORD MUSTILL	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.24	35	207	194	19.5	mustill	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	209	195	20	mustill	I have had the advantage of reading in draft the speech of my noble and learned friend , Lord Bingham of Cornhill .	TEXTUAL	NONE	NONE	NONE	bingham	0	0	0	0	0	1
2.24	35	210	196	20	mustill	For the reasons he gave I would also dismiss the appeal with costs .	DISPOSAL	18	bingham	3	NONE	0	0	0	0	0	0
2.24	35	212	197	20.5	hutton	LORD HUTTON	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.24	35	213	198	20.5	hutton	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	215	199	21	hutton	I have had the advantage of reading in draft the speech of my noble and learned friend , Lord Bingham of Cornhill .	TEXTUAL	NONE	NONE	NONE	bingham	0	0	0	0	0	1
2.24	35	216	200	21	hutton	I agree with it , and for the reasons he gives I also would dismiss this appeal .	DISPOSAL	18	bingham	3	NONE	0	0	0	0	0	0
2.24	35	218	201	21.5	millett	LORD MILLETT	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.24	35	219	202	21.5	millett	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	221	203	22	millett	I have had the advantage of reading in draft the speech of my noble and learned friend , Lord Bingham of Cornhill .	TEXTUAL	NONE	NONE	NONE	bingham	0	0	0	0	0	1
2.24	35	222	204	22	millett	I agree with it , and for the reasons he gives I too would dismiss the appeal .	DISPOSAL	18	bingham	3	NONE	0	0	0	0	0	0
2.24	35	224	205	22.5	rodger	LORD RODGER OF EARLSFERRY	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	1
2.24	35	225	206	22.5	rodger	My Lords ,	TEXTUAL	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	227	207	23	rodger	I have had the advantage of reading in draft the speech of my noble and learned friend , Lord Bingham of Cornhill .	TEXTUAL	NONE	NONE	NONE	bingham	0	0	0	0	0	1
2.24	35	228	208	23	rodger	I agree with it , and for the reasons he gives I too would dismiss the appeal .	DISPOSAL	18	bingham	3	NONE	0	0	0	0	0	0
2.24	35	N/A	N/A	23.5	rodger	Prepared	<prep-date>	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	N/A	N/A	23.5	rodger	20	<prep-date>	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	N/A	N/A	23.5	rodger	June	<prep-date>	NONE	NONE	NONE	NONE	0	0	0	0	0	0
2.24	35	N/A	N/A	23.5	rodger	2002	<prep-date>	NONE	NONE	NONE	NONE	0	0	0	0	0	0
